"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Incline Bench Press (Dumbbell)",,"",3,"normal",14,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Lateral Raise (Dumbbell)",,"",0,"normal",7,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Lateral Raise (Dumbbell)",,"",1,"normal",7,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Lateral Raise (Dumbbell)",,"",2,"normal",7,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Lateral Raise (Dumbbell)",,"",3,"normal",7,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Triceps Rope Pushdown",,"",0,"normal",18,15,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Triceps Rope Pushdown",,"",1,"normal",18,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Triceps Rope Pushdown",,"",2,"normal",18,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Bench Press (Barbell)",,"",0,"normal",40,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Bench Press (Barbell)",,"",1,"normal",40,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Bench Press (Barbell)",,"",2,"normal",40,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Hammer Curl (Dumbbell)",,"",0,"normal",16,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Hammer Curl (Dumbbell)",,"",1,"normal",16,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Hammer Curl (Dumbbell)",,"",2,"normal",6,6,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","EZ Bar Biceps Curl",,"",0,"normal",25,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","EZ Bar Biceps Curl",,"",1,"normal",25,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","EZ Bar Biceps Curl",,"",2,"normal",25,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","EZ Bar Biceps Curl",,"",3,"normal",25,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Dumbbell Row",,"",0,"normal",16,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Dumbbell Row",,"",1,"normal",16,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Dumbbell Row",,"",2,"normal",16,10,,,
"Push","5 Jul 2025, 08:39","5 Jul 2025, 09:43","","Dumbbell Row",,"",3,"normal",16,10,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Warm Up",,"",0,"normal",,,,3,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Bench Press (Barbell)",,"",0,"warmup",,10,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Bench Press (Barbell)",,"",1,"warmup",,5,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Bench Press (Barbell)",,"",2,"normal",60,7,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Bench Press (Barbell)",,"",3,"normal",60,7,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Bench Press (Barbell)",,"",4,"normal",60,6,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Bench Press (Barbell)",,"",5,"normal",60,5,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Incline Bench Press (Dumbbell)",,"",0,"normal",14,10,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Incline Bench Press (Dumbbell)",,"",1,"normal",14,10,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Incline Bench Press (Dumbbell)",,"",2,"normal",14,10,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Incline Bench Press (Dumbbell)",,"",3,"normal",14,10,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Bicep Curl (Barbell)",,"",0,"normal",25,10,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Bicep Curl (Barbell)",,"",1,"normal",25,10,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Bicep Curl (Barbell)",,"",2,"normal",20,10,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Bicep Curl (Barbell)",,"",3,"normal",20,10,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Decline Chest Fly (Dumbbell)",,"",0,"normal",10,10,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Decline Chest Fly (Dumbbell)",,"",1,"normal",10,10,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Decline Chest Fly (Dumbbell)",,"",2,"normal",10,10,,,
"Push","3 Jul 2025, 15:44","3 Jul 2025, 16:14","","Decline Chest Fly (Dumbbell)",,"",3,"normal",10,10,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Bench Press (Barbell)",,"",0,"normal",60,5,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Bench Press (Barbell)",,"",1,"normal",60,5,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Bench Press (Barbell)",,"",2,"normal",60,5,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Bench Press (Barbell)",,"",3,"normal",60,5,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Bicep Curl (Barbell)",,"",0,"normal",25,10,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Bicep Curl (Barbell)",,"",1,"normal",25,10,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Bicep Curl (Barbell)",,"",2,"normal",25,10,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Bicep Curl (Barbell)",,"",3,"normal",25,10,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Incline Bench Press (Dumbbell)",,"",0,"normal",16,10,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Incline Bench Press (Dumbbell)",,"",1,"normal",16,10,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Hammer Curl (Dumbbell)",,"",0,"normal",16,5,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Hammer Curl (Dumbbell)",,"",1,"normal",16,5,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Running",,"",0,"normal",,,5,1800,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Dumbbell Row",,"",0,"normal",16,10,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Dumbbell Row",,"",1,"normal",16,10,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Dumbbell Row",,"",2,"normal",16,10,,,
"Afternoon workout 💪","1 Jul 2025, 18:21","1 Jul 2025, 18:51","","Dumbbell Row",,"",3,"normal",16,10,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Bench Press (Barbell)",,"",0,"normal",60,5,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Bench Press (Barbell)",,"",1,"normal",60,5,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Bench Press (Barbell)",,"",2,"normal",60,5,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Bench Press (Barbell)",,"",3,"normal",60,5,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Bench Press (Barbell)",,"",4,"normal",30,10,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Bench Press (Barbell)",,"",5,"normal",30,10,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Bicep Curl (Barbell)",,"",0,"normal",25,10,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Bicep Curl (Barbell)",,"",1,"normal",25,10,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Bicep Curl (Barbell)",,"",2,"normal",25,10,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Bicep Curl (Barbell)",,"",3,"normal",25,10,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Bicep Curl (Barbell)",,"",4,"normal",30,5,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Bicep Curl (Barbell)",,"",5,"normal",30,5,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Bicep Curl (Barbell)",,"",6,"normal",30,5,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Lateral Raise (Dumbbell)",,"",0,"normal",7,8,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Lateral Raise (Dumbbell)",,"",1,"normal",7,8,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Incline Bench Press (Dumbbell)",,"",0,"normal",16,10,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Incline Bench Press (Dumbbell)",,"",1,"normal",16,10,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Hammer Curl (Dumbbell)",,"",0,"normal",16,5,,,
"Sunday workout","29 Jun 2025, 11:07","29 Jun 2025, 11:08","","Hammer Curl (Dumbbell)",,"",1,"normal",12,10,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Running",,"",0,"normal",,,5,1800,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Bicep Curl (Barbell)",,"",0,"normal",30,10,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Bicep Curl (Barbell)",,"",1,"normal",30,10,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Bicep Curl (Barbell)",,"",2,"normal",30,10,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Bicep Curl (Barbell)",,"",3,"normal",30,10,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Hammer Curl (Dumbbell)",,"",0,"normal",16,5,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Hammer Curl (Dumbbell)",,"",1,"normal",12,5,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Hammer Curl (Dumbbell)",,"",2,"normal",12,6,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Hammer Curl (Dumbbell)",,"",3,"normal",12,5,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Dumbbell Row",,"",0,"normal",16,10,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Dumbbell Row",,"",1,"normal",16,10,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Dumbbell Row",,"",2,"normal",16,10,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Dumbbell Row",,"",3,"normal",16,10,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Bench Press (Barbell)",,"",0,"normal",60,5,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Bench Press (Barbell)",,"",1,"normal",60,5,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Bench Press (Barbell)",,"",2,"normal",60,5,,,
"Morning workout ☀️","27 Jun 2025, 10:54","27 Jun 2025, 11:24","","Bench Press (Barbell)",,"",3,"normal",60,4,,,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Running",,"",0,"normal",,,5,1860,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Stair Machine (Floors)",,"",0,"normal",,,,720,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Bench Press (Barbell)",,"",0,"normal",70,5,,,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Bench Press (Barbell)",,"",1,"normal",60,5,,,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Bench Press (Barbell)",,"",2,"normal",60,5,,,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Bench Press (Barbell)",,"",3,"normal",60,5,,,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Bicep Curl (Barbell)",,"",0,"normal",30,5,,,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Bicep Curl (Barbell)",,"",1,"normal",30,5,,,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Bicep Curl (Barbell)",,"",2,"normal",30,5,,,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Bicep Curl (Barbell)",,"",3,"normal",30,5,,,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Incline Bench Press (Dumbbell)",,"",0,"normal",12,12,,,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Incline Bench Press (Dumbbell)",,"",1,"normal",12,12,,,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Incline Bench Press (Dumbbell)",,"",2,"normal",12,12,,,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Dumbbell Row",,"",0,"normal",16,10,,,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Dumbbell Row",,"",1,"normal",16,10,,,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Dumbbell Row",,"",2,"normal",16,10,,,
"Afternoon workout 💪","25 Jun 2025, 12:18","25 Jun 2025, 13:08","","Dumbbell Row",,"",3,"normal",16,10,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Sit Up",,"",0,"normal",,20,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Sit Up",,"",1,"normal",,10,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Sit Up",,"",2,"normal",,10,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Bench Press (Barbell)",,"",0,"warmup",,10,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Bench Press (Barbell)",,"",1,"warmup",,5,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Bench Press (Barbell)",,"",2,"normal",60,7,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Bench Press (Barbell)",,"",3,"normal",60,7,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Bench Press (Barbell)",,"",4,"normal",60,7,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Bench Press (Barbell)",,"",5,"normal",60,6,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",30,8,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",30,8,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",30,8,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Iso-Lateral Chest Press (Machine)",,"",3,"normal",30,8,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Incline Bench Press (Dumbbell)",,"",0,"normal",14,12,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Incline Bench Press (Dumbbell)",,"",1,"normal",14,8,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Incline Bench Press (Dumbbell)",,"",2,"normal",14,8,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Incline Bench Press (Dumbbell)",,"",3,"normal",14,8,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Lat Pulldown (Machine)",,"",0,"normal",80,8,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Lat Pulldown (Machine)",,"",1,"normal",80,8,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Lat Pulldown (Machine)",,"",2,"normal",80,8,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Lat Pulldown (Machine)",,"",3,"normal",80,10,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Bicep Curl (Barbell)",,"",0,"normal",25,10,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Bicep Curl (Barbell)",,"",1,"normal",25,10,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Bicep Curl (Barbell)",,"",2,"normal",25,8,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Lateral Raise (Dumbbell)",,"",0,"normal",7,10,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Lateral Raise (Dumbbell)",,"",1,"normal",5,10,,,
"Morning workout ☀️","22 Jun 2025, 11:08","22 Jun 2025, 12:31","","Lateral Raise (Dumbbell)",,"",2,"normal",5,10,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Warm Up",,"",0,"normal",,,,3,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Bench Press (Barbell)",,"",0,"warmup",,10,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Bench Press (Barbell)",,"",1,"warmup",,5,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Bench Press (Barbell)",,"",2,"normal",60,7,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Bench Press (Barbell)",,"",3,"normal",60,7,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Bench Press (Barbell)",,"",4,"normal",60,7,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Bench Press (Barbell)",,"",5,"normal",60,6,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Incline Bench Press (Dumbbell)",,"",0,"normal",14,12,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Incline Bench Press (Dumbbell)",,"",1,"normal",14,12,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Incline Bench Press (Dumbbell)",,"",2,"normal",14,12,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Incline Bench Press (Dumbbell)",,"",3,"normal",14,12,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Seated Shoulder Press (Machine)",,"",0,"normal",20,8,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Seated Shoulder Press (Machine)",,"",1,"normal",10,5,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Seated Shoulder Press (Machine)",,"",2,"normal",10,5,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Lateral Raise (Dumbbell)",,"",0,"normal",7,10,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Lateral Raise (Dumbbell)",,"",1,"normal",7,10,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Lateral Raise (Dumbbell)",,"",2,"normal",7,10,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Triceps Rope Pushdown",,"",0,"normal",18,18,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Triceps Rope Pushdown",,"",1,"normal",18,18,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Triceps Rope Pushdown",,"",2,"normal",18,18,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Bicep Curl (Barbell)",,"",0,"normal",30,10,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Bicep Curl (Barbell)",,"",1,"normal",30,10,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Bicep Curl (Barbell)",,"",2,"normal",30,10,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Bicep Curl (Barbell)",,"",3,"normal",20,20,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Bicep Curl (Barbell)",,"",0,"normal",20,20,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Bicep Curl (Barbell)",,"",1,"normal",20,15,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Bicep Curl (Barbell)",,"",2,"normal",20,15,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Bicep Curl (Barbell)",,"",3,"normal",20,15,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Decline Chest Fly (Dumbbell)",,"",0,"normal",7,10,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Decline Chest Fly (Dumbbell)",,"",1,"normal",7,10,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Decline Chest Fly (Dumbbell)",,"",2,"normal",7,12,,,
"Push","20 Jun 2025, 10:43","20 Jun 2025, 11:42","","Decline Chest Fly (Dumbbell)",,"",3,"normal",7,12,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Warm Up",,"",0,"normal",,,,3,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Bench Press (Barbell)",,"",0,"warmup",,10,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Bench Press (Barbell)",,"",1,"warmup",,5,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Bench Press (Barbell)",,"",2,"normal",60,6,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Bench Press (Barbell)",,"",3,"normal",60,6,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Bench Press (Barbell)",,"",4,"normal",60,6,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Bench Press (Barbell)",,"",5,"normal",60,6,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Incline Bench Press (Dumbbell)",,"",0,"normal",14,12,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Incline Bench Press (Dumbbell)",,"",1,"normal",14,12,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Incline Bench Press (Dumbbell)",,"",2,"normal",14,12,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Incline Bench Press (Dumbbell)",,"",3,"normal",14,12,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Seated Shoulder Press (Machine)",,"",0,"normal",10,8,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Seated Shoulder Press (Machine)",,"",1,"normal",10,6,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Seated Shoulder Press (Machine)",,"",2,"normal",10,6,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Lateral Raise (Dumbbell)",,"",0,"normal",5,10,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Lateral Raise (Dumbbell)",,"",1,"normal",5,10,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Lateral Raise (Dumbbell)",,"",2,"normal",5,10,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Triceps Rope Pushdown",,"",0,"normal",23,18,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Triceps Rope Pushdown",,"",1,"normal",23,15,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Triceps Rope Pushdown",,"",2,"normal",10,15,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Bicep Curl (Barbell)",,"",0,"normal",25,10,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Bicep Curl (Barbell)",,"",1,"normal",25,10,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Bicep Curl (Barbell)",,"",2,"normal",25,10,,,
"Push","18 Jun 2025, 15:43","18 Jun 2025, 16:26","","Bicep Curl (Barbell)",,"",3,"normal",25,10,,,
"Push","16 Jun 2025, 12:14","16 Jun 2025, 12:53","","Warm Up",,"",0,"normal",,,,3,
"Push","16 Jun 2025, 12:14","16 Jun 2025, 12:53","","Bench Press (Barbell)",,"",0,"warmup",,10,,,
"Push","16 Jun 2025, 12:14","16 Jun 2025, 12:53","","Bench Press (Barbell)",,"",1,"warmup",,5,,,
"Push","16 Jun 2025, 12:14","16 Jun 2025, 12:53","","Bench Press (Barbell)",,"",2,"normal",60,6,,,
"Push","16 Jun 2025, 12:14","16 Jun 2025, 12:53","","Bench Press (Barbell)",,"",3,"normal",60,6,,,
"Push","16 Jun 2025, 12:14","16 Jun 2025, 12:53","","Bench Press (Barbell)",,"",4,"normal",60,6,,,
"Push","16 Jun 2025, 12:14","16 Jun 2025, 12:53","","Bench Press (Barbell)",,"",5,"normal",60,6,,,
"Push","16 Jun 2025, 12:14","16 Jun 2025, 12:53","","Incline Bench Press (Dumbbell)",,"",0,"normal",14,12,,,
"Push","16 Jun 2025, 12:14","16 Jun 2025, 12:53","","Incline Bench Press (Dumbbell)",,"",1,"normal",14,12,,,
"Push","16 Jun 2025, 12:14","16 Jun 2025, 12:53","","Incline Bench Press (Dumbbell)",,"",2,"normal",14,10,,,
"Push","16 Jun 2025, 12:14","16 Jun 2025, 12:53","","Incline Bench Press (Dumbbell)",,"",3,"normal",14,10,,,
"Push","16 Jun 2025, 12:14","16 Jun 2025, 12:53","","Seated Shoulder Press (Machine)",,"",0,"normal",10,12,,,
